Stars,Product,Origin,CD_name,Dest,DistanceTravelled_Fac_CD,TruckType,DriverF_CD,DaysStocked,FloorCD,DistanceTravelled_CD_Client,TruckType2,DriverCD_C,RoutDeveliveryOrder
2,P10,F2,CD1,C105,36,SemiTrailler,D03,37,2,91.6,Van,D1_6,3
2,P8,F2,CD1,C104,36,Truck,D01,28,2,30.4,Van,D1_5,1
3,P5,F3,CD3,C304,58,SemiTrailler,D03,8,4,90.4,CityDeliveryTruck,D3_1,3
3,P12,F1,CD1,C105,36,SemiTrailler,D06,27,3,122.2,Van,D1_6,4
4,P1,F3,CD3,C305,58,SemiTrailler,D01,20,4,86.9,Van,D3_6,3
5,P2,F2,CD3,C302,58,Truck,D06,13,2,188,CityDeliveryTruck,D3_6,6
3,P15,F3,CD2,C203,162,SemiTrailler,D02,23,0,120,Van,D2_7,4
1,P11,F1,CD1,C104,36,Truck,D03,10,2,116.9,Van,D1_1,4
3,P4,F4,CD3,C304,58,SemiTrailler,D06,28,3,61.6,MiniVan,D3_4,2
4,P2,F3,CD3,C302,58,SemiTrailler,D02,10,0,125.9,Van,D3_1,4
3,P10,F2,CD3,C305,58,SemiTrailler,D04,35,2,28.8,Van,D3_2,1
2,P7,F1,CD3,C303,58,Truck,D02,28,2,143.5,Van,D3_2,5
2,P14,F4,CD3,C303,58,Truck,D02,9,3,122.3,Van,D3_5,4
2,P11,F1,CD2,C204,162,SemiTrailler,D06,8,2,180.1,CityDeliveryTruck,D2_6,6
5,P8,F4,CD2,C201,162,SemiTrailler,D01,35,3,155,MiniVan,D2_7,5
2,P5,F1,CD2,C203,162,Truck,D04,34,1,176.7,Van,D2_2,6
5,P10,F3,CD3,C301,58,Truck,D04,34,2,58.7,CityDeliveryTruck,D3_6,2
2,P4,F1,CD2,C204,162,SemiTrailler,D02,27,0,114.6,Van,D2_3,4
3,P11,F4,CD3,C304,58,Truck,D06,21,1,171.4,CityDeliveryTruck,D3_1,6
2,P14,F3,CD1,C101,36,SemiTrailler,D06,18,2,28.9,CityDeliveryTruck,D1_4,1
4,P12,F3,CD2,C202,162,SemiTrailler,D04,21,3,145.4,Van,D2_3,5
3,P5,F3,CD1,C105,36,Truck,D06,37,4,117.5,CityDeliveryTruck,D1_6,4
3,P8,F4,CD2,C204,162,SemiTrailler,D03,21,1,62.2,Van,D2_4,2
1,P6,F3,CD1,C105,36,SemiTrailler,D02,12,0,148.2,MiniVan,D1_4,5
1,P6,F3,CD2,C204,162,SemiTrailler,D01,15,2,31.5,CityDeliveryTruck,D2_3,1
1,P3,F4,CD2,C203,162,SemiTrailler,D03,30,3,182.3,Van,D2_5,6
2,P7,F4,CD3,C301,58,Truck,D03,33,2,61.5,MiniVan,D3_4,2
4,P2,F3,CD1,C104,36,SemiTrailler,D06,10,0,30.6,Van,D1_4,1
3,P13,F2,CD1,C105,36,SemiTrailler,D03,20,0,58.3,CityDeliveryTruck,D1_1,2
4,P13,F3,CD1,C103,36,SemiTrailler,D06,13,1,89.8,Van,D1_3,3
4,P3,F1,CD3,C305,58,SemiTrailler,D01,19,2,180,CityDeliveryTruck,D3_5,6
2,P6,F3,CD3,C304,58,SemiTrailler,D04,13,2,185.7,Van,D3_3,6
3,P10,F4,CD3,C303,58,SemiTrailler,D02,19,0,87.4,CityDeliveryTruck,D3_3,3
4,P5,F3,CD1,C104,36,SemiTrailler,D02,6,2,30.5,CityDeliveryTruck,D1_6,1
2,P9,F3,CD3,C302,58,Truck,D04,12,1,147.2,CityDeliveryTruck,D3_5,5
1,P9,F3,CD1,C103,36,Truck,D02,29,4,143.6,Van,D1_7,5
3,P7,F4,CD1,C101,36,SemiTrailler,D05,28,2,119.4,Van,D1_6,4
3,P13,F1,CD2,C202,162,SemiTrailler,D02,35,2,182.3,Van,D2_1,6
3,P2,F2,CD1,C102,36,SemiTrailler,D03,35,3,178.1,CityDeliveryTruck,D1_3,6
5,P7,F1,CD1,C105,36,Truck,D04,33,0,60.1,Van,D1_6,2
1,P5,F3,CD1,C103,36,SemiTrailler,D02,28,1,87.8,Van,D1_1,3
3,P5,F3,CD3,C301,58,SemiTrailler,D06,22,1,114.5,Van,D3_4,4
3,P5,F3,CD3,C304,58,SemiTrailler,D03,26,1,122,Van,D3_5,4
2,P8,F4,CD2,C201,162,SemiTrailler,D06,31,2,61.5,CityDeliveryTruck,D2_5,2
4,P9,F2,CD1,C105,36,SemiTrailler,D03,24,0,62.8,Van,D1_1,2
2,P7,F3,CD2,C204,162,SemiTrailler,D03,25,1,94.2,MiniVan,D2_7,3
4,P7,F3,CD3,C301,58,SemiTrailler,D06,12,0,60.1,Van,D3_3,2
1,P3,F2,CD2,C205,162,SemiTrailler,D01,16,3,154.8,Van,D2_7,5
5,P5,F3,CD3,C305,58,Truck,D05,27,2,62.6,Van,D3_7,2
2,P13,F3,CD2,C203,162,SemiTrailler,D03,8,2,89.3,Van,D2_3,3
2,P8,F4,CD2,C202,162,SemiTrailler,D01,16,3,92.6,Van,D2_2,3
1,P14,F1,CD2,C205,162,SemiTrailler,D01,17,0,174.7,Van,D2_1,6
1,P15,F4,CD1,C104,36,SemiTrailler,D05,32,0,30.5,Van,D1_4,1
3,P7,F4,CD3,C302,58,SemiTrailler,D01,36,3,157,Van,D3_6,5
3,P8,F4,CD3,C303,58,SemiTrailler,D06,21,3,120.5,Van,D3_7,4
3,P4,F2,CD1,C102,36,Truck,D06,36,1,94.4,CityDeliveryTruck,D1_7,3
3,P14,F4,CD3,C304,58,Truck,D06,22,1,58.5,MiniVan,D3_6,2
3,P15,F2,CD2,C204,162,SemiTrailler,D04,29,4,87.9,CityDeliveryTruck,D2_5,3
5,P1,F3,CD3,C305,58,Truck,D01,35,3,146.9,Van,D3_5,5
2,P9,F2,CD2,C205,162,SemiTrailler,D01,37,1,174.1,Van,D2_6,6
2,P2,F3,CD1,C101,36,Truck,D04,21,3,29.9,Van,D1_7,1
4,P6,F3,CD2,C204,162,Truck,D02,13,2,152.3,MiniVan,D2_6,5
1,P14,F2,CD1,C104,36,SemiTrailler,D03,23,1,29,Van,D1_2,1
3,P12,F3,CD3,C303,58,Truck,D03,37,0,152.3,Van,D3_4,5
1,P2,F3,CD1,C102,36,SemiTrailler,D04,15,2,91.3,CityDeliveryTruck,D1_6,3
4,P2,F4,CD2,C204,162,SemiTrailler,D03,23,1,91.1,MiniVan,D2_1,3
5,P3,F2,CD2,C203,162,SemiTrailler,D03,7,3,86.7,Van,D2_6,3
3,P15,F1,CD1,C104,36,SemiTrailler,D06,33,2,119.5,MiniVan,D1_6,4
4,P11,F4,CD3,C303,58,SemiTrailler,D01,23,1,89.3,Van,D3_4,3
3,P9,F1,CD2,C201,162,Truck,D02,32,0,30.9,MiniVan,D2_7,1
3,P3,F4,CD3,C302,58,Truck,D05,11,2,125.7,Van,D3_6,4
3,P12,F2,CD1,C105,36,Truck,D02,26,2,61.5,CityDeliveryTruck,D1_4,2
5,P2,F2,CD1,C104,36,SemiTrailler,D04,17,1,188.9,MiniVan,D1_3,6
3,P5,F3,CD3,C301,58,SemiTrailler,D05,33,1,60.2,Van,D3_3,2
4,P4,F1,CD2,C204,162,Truck,D05,34,2,156,CityDeliveryTruck,D2_5,5
3,P15,F2,CD2,C202,162,SemiTrailler,D03,27,4,86.2,MiniVan,D2_2,3
5,P15,F2,CD2,C205,162,SemiTrailler,D04,5,4,118.6,CityDeliveryTruck,D2_6,4
2,P8,F4,CD1,C101,36,SemiTrailler,D01,9,2,123.1,MiniVan,D1_3,4
5,P15,F4,CD3,C305,58,Truck,D04,28,3,174.8,Van,D3_2,6
2,P14,F4,CD1,C101,36,SemiTrailler,D05,14,1,124.1,CityDeliveryTruck,D1_4,4
3,P8,F4,CD2,C205,162,SemiTrailler,D06,5,0,88,MiniVan,D2_3,3
1,P6,F2,CD2,C203,162,SemiTrailler,D01,36,1,175.3,Van,D2_6,6
4,P8,F3,CD3,C301,58,SemiTrailler,D04,16,3,184.7,CityDeliveryTruck,D3_5,6
2,P3,F3,CD1,C104,36,SemiTrailler,D06,13,3,92.2,Van,D1_5,3
3,P13,F2,CD2,C202,162,SemiTrailler,D04,21,0,28.8,Van,D2_7,1
4,P9,F1,CD1,C103,36,SemiTrailler,D05,15,4,176.6,Van,D1_5,6
2,P14,F2,CD1,C105,36,SemiTrailler,D03,9,4,87.4,Van,D1_7,3
4,P5,F3,CD3,C301,58,SemiTrailler,D02,18,0,30,CityDeliveryTruck,D3_6,1
3,P7,F1,CD1,C102,36,Truck,D05,26,0,59.8,Van,D1_3,2
4,P9,F3,CD3,C302,58,SemiTrailler,D05,23,0,29.8,Van,D3_1,1
4,P13,F1,CD3,C304,58,SemiTrailler,D01,20,1,123.1,Van,D3_3,4
4,P4,F2,CD3,C304,58,Truck,D03,25,1,120.5,MiniVan,D3_5,4
2,P12,F1,CD2,C203,162,SemiTrailler,D01,9,3,29.5,Van,D2_7,1
4,P13,F1,CD3,C304,58,SemiTrailler,D02,28,1,120.6,Van,D3_6,4
1,P1,F4,CD2,C203,162,SemiTrailler,D02,21,0,125,CityDeliveryTruck,D2_7,4
4,P3,F4,CD3,C301,58,SemiTrailler,D02,16,0,31.3,CityDeliveryTruck,D3_2,1
2,P5,F4,CD1,C101,36,Truck,D03,11,0,58.7,CityDeliveryTruck,D1_6,2
5,P2,F1,CD3,C301,58,Truck,D04,37,4,57.8,Van,D3_3,2
5,P4,F4,CD3,C302,58,Truck,D04,37,0,61.1,CityDeliveryTruck,D3_2,2
3,P14,F3,CD2,C201,162,SemiTrailler,D05,10,4,125,Van,D2_7,4
3,P3,F1,CD2,C203,162,SemiTrailler,D03,35,0,28.8,MiniVan,D2_1,1
3,P4,F2,CD1,C104,36,SemiTrailler,D04,17,3,120.4,MiniVan,D1_5,4
4,P7,F1,CD1,C105,36,SemiTrailler,D02,31,0,62.8,CityDeliveryTruck,D1_1,2
5,P13,F2,CD3,C301,58,SemiTrailler,D01,28,0,151.4,Van,D3_3,5
1,P7,F2,CD3,C305,58,Truck,D01,14,4,118.8,MiniVan,D3_5,4
1,P15,F4,CD3,C301,58,SemiTrailler,D06,35,4,28.8,Van,D3_6,1
4,P13,F1,CD3,C304,58,SemiTrailler,D01,26,2,185.8,MiniVan,D3_5,6
5,P10,F3,CD3,C303,58,SemiTrailler,D01,9,3,175.5,CityDeliveryTruck,D3_7,6
5,P12,F1,CD3,C303,58,SemiTrailler,D03,5,1,118.5,Van,D3_7,4
3,P1,F2,CD3,C305,58,Truck,D04,19,3,177.5,CityDeliveryTruck,D3_1,6
2,P1,F2,CD3,C305,58,SemiTrailler,D04,12,4,156.1,CityDeliveryTruck,D3_4,5
5,P2,F4,CD3,C302,58,SemiTrailler,D03,27,0,114.5,Van,D3_5,4
5,P8,F3,CD2,C205,162,SemiTrailler,D02,37,1,154.3,MiniVan,D2_7,5
3,P12,F3,CD2,C205,162,Truck,D04,7,3,60.2,MiniVan,D2_4,2
4,P5,F2,CD1,C104,36,SemiTrailler,D06,18,0,59.5,Van,D1_7,2
5,P9,F2,CD1,C104,36,Truck,D04,35,0,177.4,CityDeliveryTruck,D1_4,2
5,P8,F4,CD1,C103,36,SemiTrailler,D01,10,0,92.6,CityDeliveryTruck,D1_1,3
1,P13,F1,CD2,C202,162,SemiTrailler,D05,35,2,92.4,CityDeliveryTruck,D2_5,3
4,P5,F1,CD3,C305,58,Truck,D02,13,0,176.7,MiniVan,D3_6,2
1,P10,F2,CD2,C201,162,SemiTrailler,D02,25,1,62.1,CityDeliveryTruck,D2_2,2
5,P11,F3,CD2,C205,162,SemiTrailler,D05,13,1,60.9,CityDeliveryTruck,D2_2,2
1,P7,F1,CD1,C105,36,SemiTrailler,D05,18,1,115,Van,D1_7,4
3,P13,F3,CD2,C201,162,SemiTrailler,D05,8,4,180.6,CityDeliveryTruck,D2_1,6
4,P6,F1,CD3,C304,58,SemiTrailler,D05,8,3,30.1,Van,D3_3,1
3,P13,F3,CD2,C204,162,Truck,D05,7,3,30.2,CityDeliveryTruck,D2_5,1
4,P10,F3,CD3,C302,58,SemiTrailler,D03,25,2,92.2,Van,D3_3,3
3,P4,F1,CD1,C103,36,SemiTrailler,D04,22,3,61.3,Van,D1_7,2
2,P9,F3,CD2,C203,162,SemiTrailler,D05,8,3,30.7,Van,D2_7,1
5,P3,F4,CD3,C301,58,SemiTrailler,D06,32,0,174,Van,D3_2,2
2,P9,F2,CD1,C101,36,Truck,D06,14,0,187.2,MiniVan,D1_6,6
4,P13,F4,CD3,C304,58,Truck,D02,9,1,116.9,MiniVan,D3_2,4
3,P8,F1,CD1,C105,36,Truck,D06,10,4,90.6,Van,D1_1,3
1,P12,F2,CD3,C304,58,SemiTrailler,D01,19,0,152,CityDeliveryTruck,D3_6,5
2,P6,F3,CD3,C301,58,SemiTrailler,D04,18,2,151.7,Van,D3_2,5
5,P12,F4,CD2,C205,162,SemiTrailler,D04,11,1,116.7,CityDeliveryTruck,D2_1,4
3,P15,F4,CD1,C103,36,Truck,D03,27,2,89.4,Van,D1_5,3
1,P3,F2,CD1,C102,36,SemiTrailler,D04,29,3,60.9,MiniVan,D1_1,2
5,P14,F4,CD3,C302,58,SemiTrailler,D01,34,0,180.7,Van,D3_6,3
4,P4,F1,CD3,C303,58,SemiTrailler,D01,37,0,61.6,Van,D3_1,2
5,P3,F4,CD3,C301,58,Truck,D04,22,3,91.7,CityDeliveryTruck,D3_7,3
5,P9,F2,CD1,C101,36,SemiTrailler,D06,32,4,178,CityDeliveryTruck,D1_7,6
3,P4,F1,CD1,C103,36,SemiTrailler,D05,35,2,60.9,Van,D1_4,2
5,P14,F3,CD1,C101,36,Truck,D03,15,1,125,Van,D1_7,4
5,P1,F1,CD1,C105,36,SemiTrailler,D03,20,0,88.9,Van,D1_5,3
5,P12,F3,CD3,C303,58,Truck,D02,25,1,30.8,CityDeliveryTruck,D3_3,1
1,P9,F4,CD3,C304,58,SemiTrailler,D04,18,3,62.9,CityDeliveryTruck,D3_5,2
1,P7,F2,CD2,C201,162,Truck,D05,30,2,115.4,Van,D2_5,4
2,P14,F3,CD3,C301,58,SemiTrailler,D03,29,4,89.9,CityDeliveryTruck,D3_1,3
3,P5,F3,CD2,C203,162,Truck,D02,11,2,148,CityDeliveryTruck,D2_1,5
2,P2,F1,CD3,C305,58,SemiTrailler,D03,24,4,179.1,CityDeliveryTruck,D3_6,6
1,P8,F2,CD3,C304,58,Truck,D05,28,3,31.5,CityDeliveryTruck,D3_6,1
2,P14,F4,CD3,C303,58,Truck,D05,28,1,177,CityDeliveryTruck,D3_7,6
4,P5,F1,CD3,C303,58,SemiTrailler,D06,13,4,86,Van,D3_6,3
1,P14,F4,CD1,C103,36,SemiTrailler,D02,20,4,60.3,Van,D1_7,2
2,P15,F4,CD2,C202,162,SemiTrailler,D04,18,3,179.6,Van,D2_4,6
2,P15,F1,CD3,C304,58,SemiTrailler,D02,31,2,145.8,Van,D3_5,5
4,P5,F3,CD3,C301,58,SemiTrailler,D04,10,4,92.9,CityDeliveryTruck,D3_1,3
3,P10,F3,CD1,C103,36,Truck,D06,12,0,171.5,Van,D1_4,6
4,P10,F4,CD2,C203,162,SemiTrailler,D05,33,4,62.3,CityDeliveryTruck,D2_5,2
4,P11,F2,CD1,C105,36,SemiTrailler,D06,17,4,118.2,Van,D1_5,4
2,P8,F4,CD1,C101,36,Truck,D03,15,2,148.5,Van,D1_2,5
1,P2,F3,CD3,C301,58,Truck,D01,11,3,115.9,Van,D3_1,4
3,P8,F2,CD1,C105,36,Truck,D02,9,2,177.5,Van,D1_2,6
2,P5,F3,CD2,C201,162,SemiTrailler,D01,17,2,183.9,CityDeliveryTruck,D2_3,6
1,P11,F2,CD2,C203,162,Truck,D01,31,3,120.9,Van,D2_1,4
5,P3,F1,CD1,C104,36,Truck,D06,7,4,90.6,Van,D1_2,3
3,P9,F1,CD2,C202,162,SemiTrailler,D01,25,0,91.4,MiniVan,D2_2,3
2,P1,F4,CD1,C102,36,Truck,D04,19,3,183.4,Van,D1_1,6
3,P12,F1,CD3,C304,58,SemiTrailler,D01,24,4,58,Van,D3_7,2
5,P6,F2,CD3,C304,58,SemiTrailler,D04,19,2,30.9,CityDeliveryTruck,D3_2,1
2,P13,F4,CD2,C203,162,SemiTrailler,D02,22,3,93.8,CityDeliveryTruck,D2_6,3
1,P5,F2,CD1,C104,36,SemiTrailler,D04,15,4,87.9,Van,D1_4,3
3,P7,F4,CD1,C105,36,Truck,D03,12,1,91.2,CityDeliveryTruck,D1_6,3
4,P10,F1,CD2,C203,162,SemiTrailler,D06,7,0,145.6,Van,D2_5,5
5,P10,F2,CD2,C201,162,SemiTrailler,D03,14,0,142.6,Van,D2_7,5
4,P8,F4,CD1,C101,36,SemiTrailler,D01,13,1,154,Van,D1_2,5
1,P10,F2,CD2,C203,162,SemiTrailler,D06,15,1,62.7,MiniVan,D2_2,2
5,P7,F4,CD3,C301,58,SemiTrailler,D03,11,3,143.9,Van,D3_6,5
2,P13,F2,CD2,C203,162,SemiTrailler,D02,13,2,30,CityDeliveryTruck,D2_2,1
5,P14,F3,CD1,C105,36,Truck,D06,13,4,61.2,CityDeliveryTruck,D1_5,2
1,P12,F4,CD2,C202,162,Truck,D01,24,4,118.5,Van,D2_1,4
5,P12,F2,CD2,C202,162,Truck,D01,32,1,89.6,Van,D2_7,3
4,P13,F3,CD2,C201,162,SemiTrailler,D05,15,0,57.3,Van,D2_6,2
1,P11,F3,CD1,C105,36,SemiTrailler,D05,33,1,90.9,Van,D1_5,3
3,P10,F1,CD2,C203,162,SemiTrailler,D02,23,3,152,CityDeliveryTruck,D2_2,5
2,P7,F3,CD3,C305,58,SemiTrailler,D01,7,3,28.7,CityDeliveryTruck,D3_5,1
2,P1,F1,CD1,C102,36,SemiTrailler,D06,26,3,184.1,CityDeliveryTruck,D1_6,6
5,P11,F4,CD2,C203,162,SemiTrailler,D01,14,3,183.7,Van,D2_5,6
3,P5,F3,CD2,C204,162,SemiTrailler,D06,15,4,92.9,CityDeliveryTruck,D2_5,3
1,P15,F3,CD3,C301,58,SemiTrailler,D06,28,0,30.5,CityDeliveryTruck,D3_4,1
3,P14,F3,CD3,C304,58,SemiTrailler,D04,25,4,125.5,MiniVan,D3_3,4
2,P5,F3,CD2,C201,162,SemiTrailler,D02,34,2,184.6,Van,D2_2,6
3,P2,F4,CD3,C305,58,SemiTrailler,D03,6,2,179.8,MiniVan,D3_6,6
1,P15,F4,CD2,C204,162,SemiTrailler,D03,23,4,30.5,Van,D2_3,1
3,P4,F4,CD3,C303,58,SemiTrailler,D04,24,2,29.9,Van,D3_1,1
3,P14,F3,CD2,C203,162,SemiTrailler,D06,6,0,59.4,Van,D2_7,2
5,P4,F2,CD3,C303,58,Truck,D01,30,0,57.2,MiniVan,D3_3,2
2,P8,F3,CD1,C102,36,SemiTrailler,D06,16,2,156.9,CityDeliveryTruck,D1_1,5
2,P13,F1,CD2,C205,162,SemiTrailler,D01,12,1,114.3,Van,D2_4,4
2,P10,F2,CD2,C201,162,Truck,D06,11,3,90.5,CityDeliveryTruck,D2_3,3
5,P14,F1,CD3,C305,58,SemiTrailler,D03,25,1,30.3,Van,D3_2,1
1,P2,F3,CD1,C101,36,SemiTrailler,D04,25,0,156.9,Van,D1_4,5
1,P1,F3,CD2,C204,162,SemiTrailler,D04,36,4,87.7,CityDeliveryTruck,D2_7,3
5,P8,F2,CD1,C102,36,Truck,D04,23,2,58.8,Van,D1_4,2
3,P1,F3,CD3,C301,58,SemiTrailler,D05,24,3,29.7,MiniVan,D3_4,1
3,P9,F1,CD1,C105,36,Truck,D06,28,4,62.6,Van,D1_2,2
3,P2,F1,CD2,C205,162,Truck,D02,30,4,93.7,Van,D2_1,3
5,P8,F4,CD3,C302,58,Truck,D04,29,2,60.4,MiniVan,D3_1,2
5,P7,F1,CD2,C202,162,SemiTrailler,D02,23,3,87.2,CityDeliveryTruck,D2_5,3
4,P13,F3,CD2,C201,162,Truck,D02,8,3,188.1,MiniVan,D2_4,6
1,P15,F4,CD2,C203,162,Truck,D06,18,4,28.7,MiniVan,D2_1,1
4,P7,F1,CD2,C202,162,Truck,D03,33,2,122.4,CityDeliveryTruck,D2_7,4
2,P5,F3,CD1,C102,36,Truck,D06,32,4,59.5,CityDeliveryTruck,D1_3,2
1,P2,F3,CD1,C105,36,SemiTrailler,D04,14,0,184.7,CityDeliveryTruck,D1_7,6
3,P14,F3,CD3,C302,58,SemiTrailler,D04,24,2,92.7,Van,D3_3,3
5,P7,F3,CD3,C302,58,Truck,D05,7,0,187,Van,D3_6,3
4,P13,F2,CD2,C201,162,SemiTrailler,D01,33,3,124.7,MiniVan,D2_1,4
3,P11,F4,CD3,C305,58,SemiTrailler,D01,32,4,30.1,MiniVan,D3_7,1
4,P12,F3,CD3,C304,58,SemiTrailler,D05,36,2,29.6,CityDeliveryTruck,D3_3,1
1,P12,F3,CD3,C301,58,SemiTrailler,D04,9,1,116.2,Van,D3_1,4
1,P13,F2,CD2,C202,162,SemiTrailler,D01,24,2,61.6,Van,D2_2,2
2,P14,F2,CD1,C104,36,SemiTrailler,D02,7,0,124.1,MiniVan,D1_1,4
2,P10,F2,CD3,C303,58,SemiTrailler,D04,34,0,29.3,CityDeliveryTruck,D3_4,1
3,P2,F3,CD2,C203,162,SemiTrailler,D03,25,4,188.2,MiniVan,D2_5,6
5,P4,F1,CD3,C304,58,SemiTrailler,D04,35,4,30.6,CityDeliveryTruck,D3_2,1
2,P11,F1,CD2,C203,162,SemiTrailler,D05,8,3,155.7,Van,D2_2,5
3,P13,F2,CD1,C101,36,Truck,D05,18,4,117.9,CityDeliveryTruck,D1_5,4
5,P2,F2,CD3,C301,58,SemiTrailler,D05,6,1,94.3,Van,D3_3,3
5,P5,F4,CD3,C301,58,Truck,D04,19,2,152,Van,D3_2,5
3,P1,F2,CD3,C304,58,SemiTrailler,D01,22,4,87.6,MiniVan,D3_1,3
1,P10,F3,CD2,C201,162,Truck,D03,15,0,115.2,CityDeliveryTruck,D2_6,4
5,P4,F2,CD2,C205,162,SemiTrailler,D06,34,2,30.8,CityDeliveryTruck,D2_7,1
5,P8,F3,CD2,C203,162,Truck,D03,22,1,57,Van,D2_1,2
5,P8,F2,CD1,C103,36,SemiTrailler,D04,15,4,89.3,CityDeliveryTruck,D1_2,3
3,P6,F1,CD1,C104,36,SemiTrailler,D06,23,3,30.9,CityDeliveryTruck,D1_1,1
3,P9,F4,CD3,C302,58,SemiTrailler,D05,25,3,180,Van,D3_5,6
2,P3,F4,CD1,C104,36,Truck,D03,7,2,94.4,Van,D1_5,3
2,P6,F4,CD3,C305,58,SemiTrailler,D06,9,2,175.4,CityDeliveryTruck,D3_6,6
5,P10,F3,CD1,C101,36,SemiTrailler,D03,27,0,114.7,Van,D1_3,4
2,P8,F4,CD2,C205,162,Truck,D01,21,3,30.3,Van,D2_4,1
2,P14,F3,CD3,C303,58,Truck,D02,29,1,57.4,MiniVan,D3_7,2
4,P8,F4,CD2,C201,162,SemiTrailler,D02,30,3,62.5,CityDeliveryTruck,D2_6,2
3,P5,F1,CD2,C203,162,SemiTrailler,D04,24,3,155.7,CityDeliveryTruck,D2_6,5
2,P14,F2,CD2,C202,162,Truck,D06,5,4,58.6,MiniVan,D2_6,2
2,P10,F1,CD2,C205,162,SemiTrailler,D01,11,3,116.3,Van,D2_6,4
2,P15,F3,CD1,C104,36,SemiTrailler,D04,16,4,156.1,Van,D1_7,5
5,P1,F1,CD3,C305,58,SemiTrailler,D05,29,0,29.9,Van,D3_4,1
1,P15,F3,CD1,C102,36,Truck,D02,33,0,58.2,MiniVan,D1_6,2
2,P3,F2,CD3,C304,58,SemiTrailler,D02,14,0,30.9,CityDeliveryTruck,D3_6,1
3,P11,F3,CD3,C304,58,SemiTrailler,D06,8,3,29.5,Van,D3_3,1
2,P4,F1,CD2,C202,162,SemiTrailler,D06,10,3,28.7,Van,D2_1,1
2,P11,F4,CD2,C201,162,SemiTrailler,D02,15,3,60.4,MiniVan,D2_6,2
3,P14,F3,CD3,C304,58,Truck,D05,8,4,172.2,Van,D3_2,6
5,P12,F2,CD1,C103,36,SemiTrailler,D03,9,2,182.8,Van,D1_3,6
2,P12,F1,CD3,C303,58,SemiTrailler,D04,15,0,61,Van,D3_5,2
5,P2,F4,CD3,C302,58,SemiTrailler,D04,36,4,154.3,Van,D3_1,5
2,P5,F4,CD3,C304,58,SemiTrailler,D03,37,2,182.2,CityDeliveryTruck,D3_1,6
2,P12,F2,CD3,C302,58,SemiTrailler,D06,18,0,115.1,Van,D3_3,4
1,P5,F3,CD1,C105,36,Truck,D06,33,0,31.4,Van,D1_6,1
4,P1,F4,CD2,C205,162,SemiTrailler,D02,10,2,29.5,CityDeliveryTruck,D2_4,1
1,P4,F1,CD1,C103,36,Truck,D06,35,2,93,Van,D1_2,3
4,P5,F1,CD3,C305,58,Truck,D04,35,3,153.5,Van,D3_2,5
5,P14,F1,CD1,C101,36,SemiTrailler,D04,23,0,118.2,MiniVan,D1_7,4
1,P8,F1,CD3,C302,58,SemiTrailler,D03,18,3,88.8,Van,D3_5,3
1,P15,F1,CD3,C302,58,SemiTrailler,D03,5,3,174.1,Van,D3_3,6
5,P7,F2,CD1,C103,36,Truck,D06,23,0,144.8,Van,D1_4,5
2,P4,F2,CD2,C201,162,SemiTrailler,D05,20,2,58.5,MiniVan,D2_1,2
1,P4,F4,CD2,C203,162,SemiTrailler,D04,20,1,120,MiniVan,D2_1,4
1,P5,F4,CD2,C204,162,Truck,D02,26,3,151.9,MiniVan,D2_7,5
5,P6,F4,CD2,C201,162,Truck,D01,24,0,59.5,Van,D2_1,2
5,P10,F4,CD2,C202,162,SemiTrailler,D05,21,2,182.6,MiniVan,D2_7,6
5,P13,F2,CD2,C205,162,SemiTrailler,D06,17,2,116.2,CityDeliveryTruck,D2_1,4
3,P2,F4,CD3,C304,58,Truck,D06,17,3,124.1,CityDeliveryTruck,D3_7,4
2,P13,F3,CD1,C105,36,SemiTrailler,D06,27,1,146.8,Van,D1_7,5
2,P5,F3,CD1,C101,36,SemiTrailler,D05,27,1,87.7,MiniVan,D1_7,3
3,P12,F1,CD1,C102,36,SemiTrailler,D01,23,4,89.1,MiniVan,D1_2,3
2,P8,F2,CD2,C205,162,SemiTrailler,D05,33,4,92.5,Van,D2_3,3
1,P3,F4,CD1,C105,36,SemiTrailler,D05,25,2,28.7,CityDeliveryTruck,D1_6,1
4,P10,F4,CD1,C104,36,SemiTrailler,D05,27,0,152.1,CityDeliveryTruck,D1_3,5
4,P11,F4,CD1,C104,36,SemiTrailler,D05,14,0,146.9,Van,D1_5,5
3,P4,F4,CD1,C101,36,SemiTrailler,D04,21,1,88.2,MiniVan,D1_4,3
1,P14,F2,CD3,C304,58,SemiTrailler,D04,5,4,30.8,Van,D3_4,1
3,P15,F3,CD2,C203,162,SemiTrailler,D01,16,2,59.2,CityDeliveryTruck,D2_4,2
3,P11,F4,CD3,C302,58,SemiTrailler,D05,11,4,63,CityDeliveryTruck,D3_2,2
4,P13,F1,CD3,C301,58,SemiTrailler,D06,28,3,60.7,Van,D3_1,2
3,P5,F2,CD3,C304,58,SemiTrailler,D03,11,3,59,Van,D3_4,2
4,P10,F2,CD1,C103,36,SemiTrailler,D01,31,1,114,Van,D1_2,4
1,P4,F4,CD1,C103,36,SemiTrailler,D04,12,2,62.1,Van,D1_1,2
2,P4,F4,CD1,C101,36,Truck,D04,15,0,93,MiniVan,D1_4,3
4,P11,F3,CD2,C202,162,SemiTrailler,D01,28,3,31,MiniVan,D2_7,1
1,P7,F3,CD2,C203,162,SemiTrailler,D02,26,3,119.5,CityDeliveryTruck,D2_2,4
